"Beer_ID","Beer Name","Style","ABV","IBU","Ounces","Brew_ID","Brewery Name","City","State"
124,"Epicenter Amber Ale (2010)","American Amber / Red Ale",0.055,20,12,31,"SanTan Brewing Company","Chandler"," AZ"
2596,"Heavy Lifting","American IPA",0.062,80,12,32,"Boulevard Brewing Company","Kansas City"," MO"
2595,"Bastian","American Strong Ale",NA,NA,12,33,"James Page Brewing Company","Stevens Point"," WI"
2480,"Healani","Hefeweizen",0.045,NA,12,33,"James Page Brewing Company","Stevens Point"," WI"
1525,"Yabba Dhaba Chai Tea Porter","American Porter",0.055,NA,12,33,"James Page Brewing Company","Stevens Point"," WI"
1524,"A Capella Gluten Free Pale Ale","American Pale Ale (APA)",0.055,NA,12,33,"James Page Brewing Company","Stevens Point"," WI"
1523,"Casper White Stout","American Blonde Ale",0.06,NA,12,33,"James Page Brewing Company","Stevens Point"," WI"
1254,"JP's Ould Sod Irish Red IPA","American IPA",0.06,NA,12,33,"James Page Brewing Company","Stevens Point"," WI"
2594,"Surfrider","American Pale Ale (APA)",0.052,35,16,34,"The Dudes' Brewing Company","Torrance"," CA"
2035,"Kolschtal Eddy","Kölsch",0.055,NA,16,34,"The Dudes' Brewing Company","Torrance"," CA"
2034,"South Bay Session IPA","American IPA",0.05,NA,16,34,"The Dudes' Brewing Company","Torrance"," CA"
1562,"Grandma's Pecan","English Brown Ale",0.069,34,16,34,"The Dudes' Brewing Company","Torrance"," CA"
1561,"Double Trunk","American Double / Imperial IPA",0.099,101,16,34,"The Dudes' Brewing Company","Torrance"," CA"
2593,"Grapefruit Sculpin","American IPA",0.07,NA,12,35,"Ballast Point Brewing Company","San Diego"," CA"
2105,"Even Keel","American IPA",0.038,40,12,35,"Ballast Point Brewing Company","San Diego"," CA"
1401,"Ballast Point Pale Ale","Kölsch",0.052,23,12,35,"Ballast Point Brewing Company","San Diego"," CA"
1400,"Big Eye India Pale Ale","American IPA",0.07,75,12,35,"Ballast Point Brewing Company","San Diego"," CA"
1019,"Longfin Lager","Munich Helles Lager",0.046,NA,12,35,"Ballast Point Brewing Company","San Diego"," CA"
1018,"Sculpin IPA","American IPA",0.07,70,12,35,"Ballast Point Brewing Company","San Diego"," CA"
2592,"Liberty Ale","American IPA",0.059,NA,12,36,"Anchor Brewing Company","San Francisco"," CA"
2578,"IPA","American IPA",0.065,NA,12,36,"Anchor Brewing Company","San Francisco"," CA"
2577,"Summer Wheat","American Pale Wheat Ale",0.045,NA,12,36,"Anchor Brewing Company","San Francisco"," CA"
2103,"California Lager","American Amber / Red Lager",0.049,NA,12,36,"Anchor Brewing Company","San Francisco"," CA"
2102,"Brotherhood Steam","California Common / Steam Beer",0.056,NA,12,36,"Anchor Brewing Company","San Francisco"," CA"
2591,"Weiss Weiss Baby","Kristalweizen",0.045,NA,12,37,"Figueroa Mountain Brewing Company","Buellton"," CA"
2590,"Czech Yo Self","Czech Pilsener",0.055,45,12,37,"Figueroa Mountain Brewing Company","Buellton"," CA"
1968,"FMB 101","Kölsch",0.048,20,12,37,"Figueroa Mountain Brewing Company","Buellton"," CA"
2589,"Raja","American Double / Imperial IPA",0.08,NA,12,38,"Avery Brewing Company","Boulder"," CO"
2546,"Perzik Saison","Saison / Farmhouse Ale",0.064,NA,12,38,"Avery Brewing Company","Boulder"," CO"
146,"Avery Joe’s Premium American Pilsner","German Pilsener",0.047,42,12,38,"Avery Brewing Company","Boulder"," CO"
108,"White Rascal","Witbier",0.056,10,12,38,"Avery Brewing Company","Boulder"," CO"
107,"Avery India Pale Ale","American IPA",0.063,69,12,38,"Avery Brewing Company","Boulder"," CO"
106,"Ellie’s Brown Ale","American Brown Ale",0.055,17,12,38,"Avery Brewing Company","Boulder"," CO"
2588,"Cow Creek","American Amber / Red Lager",0.054,26,12,39,"Twisted X Brewing Company","Dripping Springs"," TX"
2458,"Chupahopra","American IPA",0.075,63,12,39,"Twisted X Brewing Company","Dripping Springs"," TX"
2212,"Twisted X","American Adjunct Lager",0.051,19,12,39,"Twisted X Brewing Company","Dripping Springs"," TX"
2587,"Vanilla Porter","American Porter",0.07,11,16,40,"Gonzo's BiggDogg Brewing","Kalamazoo"," MI"
2586,"Blueberry Blonde","Fruit / Vegetable Beer",0.06,NA,12,41,"Big Muddy Brewing","Murphysboro"," IL"
2585,"Galaxy IPA","American IPA",0.075,60,16,41,"Big Muddy Brewing","Murphysboro"," IL"
2584,"Gose","Gose",0.046,8,16,42,"Lost Nation Brewing","East Fairfield"," VT"
2583,"Vermont Pilsner","German Pilsener",0.048,20,16,42,"Lost Nation Brewing","East Fairfield"," VT"
2582,"Mosaic Single Hop IPA","American IPA",0.055,NA,16,42,"Lost Nation Brewing","East Fairfield"," VT"
2581,"Lost Galaxy","American IPA",0.045,NA,16,42,"Lost Nation Brewing","East Fairfield"," VT"
2580,"Gose","Gose",0.035,NA,16,43,"Rising Tide Brewing Company","Portland"," ME"
1807,"Maine Island Trail Ale","American Pale Ale (APA)",0.043,NA,16,43,"Rising Tide Brewing Company","Portland"," ME"
2579,"Jah Mon","American IPA",0.05,100,12,44,"Rivertowne Brewing Company","Export"," PA"
2373,"Oktoberfest","Märzen / Oktoberfest",0.062,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
2049,"Headless Wylie","Pumpkin Ale",0.08,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
2048,"Dayman IPA","American IPA",0.05,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1880,"All Aboard! Anniversary Stout","Oatmeal Stout",0.071,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1879,"Hop Lace","American White IPA",0.062,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1878,"OH-PA Session Pale Ale","American Pale Ale (APA)",0.048,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1877,"Patrick's Poison","American Amber / Red Ale",0.08,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1764,"Rudolph's Red","American Amber / Red Ale",0.081,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1103,"Babbling Blonde","American Blonde Ale",0.053,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1102,"Maxwell's Scottish Ale","Scottish Ale",0.051,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1101,"Grateful White","Witbier",0.061,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1100,"RT Lager","American Amber / Red Lager",0.055,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1099,"Old Wylie's IPA","American IPA",0.062,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
1098,"Hala Kahiki Pineapple Beer","Fruit / Vegetable Beer",0.048,NA,12,44,"Rivertowne Brewing Company","Export"," PA"
2576,"Fist City","American Pale Ale (APA)",0.055,40,12,45,"Revolution Brewing Company","Chicago"," IL"
1133,"A Little Crazy","Belgian Pale Ale",0.068,NA,12,45,"Revolution Brewing Company","Chicago"," IL"
609,"Rosa Hibiscus Ale","Herbed / Spiced Beer",0.058,15,12,45,"Revolution Brewing Company","Chicago"," IL"
418,"Fistmas Ale","Herbed / Spiced Beer",0.061,31,12,45,"Revolution Brewing Company","Chicago"," IL"
417,"Oktoberfest Revolution","Märzen / Oktoberfest",0.057,25,12,45,"Revolution Brewing Company","Chicago"," IL"
416,"Eugene Porter","American Porter",0.068,28,12,45,"Revolution Brewing Company","Chicago"," IL"
415,"Anti-Hero IPA","American IPA",0.065,70,12,45,"Revolution Brewing Company","Chicago"," IL"
414,"Bottom Up Belgian Wit","Witbier",0.05,14,12,45,"Revolution Brewing Company","Chicago"," IL"
2575,"Wooden Rooster","Tripel",0.085,34,16.9,46,"Tallgrass Brewing Company","Manhattan"," KS"
2555,"Ginger Peach Saison","Saison / Farmhouse Ale",0.048,20,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
1736,"Zombie Monkie","American Porter",0.062,35,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
1196,"Wild Plum Farmhouse Ale","Saison / Farmhouse Ale",0.056,20,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
1063,"Vanilla Bean Buffalo Sweat","Oatmeal Stout",0.05,20,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
1017,"Ethos IPA","American IPA",0.068,110,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
1009,"Tallgrass Pub Ale","American Brown Ale",0.044,12,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
912,"Oasis","Extra Special / Strong Bitter (ESB)",0.072,93,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
765,"Buffalo Sweat","Milk / Sweet Stout",0.05,20,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
676,"Halcyon Unfiltered Wheat","American Pale Wheat Ale",0.05,20,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
595,"8-Bit Pale Ale","American Pale Ale (APA)",0.052,NA,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
537,"Velvet Rooster","Tripel",0.085,NA,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
412,"Halcyon Unfiltered Wheat","American Pale Wheat Ale",0.05,20,12,46,"Tallgrass Brewing Company","Manhattan"," KS"
105,"Köld Lager (2010)","German Pilsener",0.05,16,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
104,"Oasis (2010)","American Double / Imperial IPA",0.072,93,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
103,"Tallgrass Ale","American Brown Ale",0.044,22,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
102,"Buffalo Sweat (2010)","Milk / Sweet Stout",0.05,20,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
101,"Tallgrass IPA","American IPA",0.063,60,16,46,"Tallgrass Brewing Company","Manhattan"," KS"
2574,"4Beans","Baltic Porter",0.1,52,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
2479,"Jammer","Gose",0.042,16,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
2443,"Abigale","Belgian Pale Ale",0.08,NA,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
2266,"Rad","Fruit / Vegetable Beer",0.032,7,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
2090,"Bengali","American IPA",0.065,62,24,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1962,"Sensi Harvest","American Pale Ale (APA)",0.047,50,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1696,"Hi-Res","American Double / Imperial IPA",0.099,111,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1608,"Global Warmer","American Strong Ale",0.07,70,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1591,"Autumnation (2013)","American IPA",0.067,74,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1388,"The Crisp","German Pilsener",0.054,42,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1387,"Sweet Action","Cream Ale",0.052,34,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1386,"Righteous Ale","Rye Beer",0.063,57,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1385,"Bengali Tiger","American IPA",0.064,62,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
1020,"3Beans","Baltic Porter",0.099,85,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
778,"Brownstone","American Brown Ale",0.059,47,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
630,"Apollo","American Pale Wheat Ale",0.052,11,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
629,"Harbinger","Saison / Farmhouse Ale",0.049,35,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
628,"Resin","American Double / Imperial IPA",0.091,103,12,47,"Sixpoint Craft Ales","Brooklyn"," NY"
525,"Diesel","American Stout",0.063,69,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
512,"Autumnation (2011-12) (2011)","Pumpkin Ale",0.06,48,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
425,"The Crisp (2011)","German Pilsener",0.054,42,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
424,"Sweet Action (2011)","Cream Ale",0.052,34,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
423,"Righteous Ale (2011)","Rye Beer",0.063,57,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
422,"Bengali Tiger (2011)","American IPA",0.064,62,16,47,"Sixpoint Craft Ales","Brooklyn"," NY"
2573,"Raspberry Berliner Weisse","Berliner Weissbier",0.055,NA,12,48,"White Birch Brewing","Hooksett"," NH"
2572,"Hop Session","American IPA",0.05,NA,12,48,"White Birch Brewing","Hooksett"," NH"
2571,"Blueberry Berliner Weisse","Berliner Weissbier",0.055,NA,12,48,"White Birch Brewing","Hooksett"," NH"
2570,"Berliner Weisse","Berliner Weissbier",0.055,NA,12,48,"White Birch Brewing","Hooksett"," NH"
2569,"Easy Jack","American IPA",0.045,47,12,49,"Firestone Walker Brewing Company","Paso Robles"," CA"
2463,"Union Jack","American IPA",0.075,75,12,49,"Firestone Walker Brewing Company","Paso Robles"," CA"
2462,"Pivo Pils","German Pilsener",0.053,NA,12,49,"Firestone Walker Brewing Company","Paso Robles"," CA"
1957,"805 Blonde Ale","American Blonde Ale",0.047,NA,12,49,"Firestone Walker Brewing Company","Paso Robles"," CA"
1733,"805","American Blonde Ale",0.047,20,12,49,"Firestone Walker Brewing Company","Paso Robles"," CA"
2568,"Take Two Pils","German Pilsener",0.055,35,12,50,"SweetWater Brewing Company","Atlanta"," GA"
2551,"Waterkeeper","Hefeweizen",0.057,NA,12,50,"SweetWater Brewing Company","Atlanta"," GA"
1710,"SweetWater IPA","American IPA",0.064,NA,12,50,"SweetWater Brewing Company","Atlanta"," GA"
1709,"420 Extra Pale Ale","American Pale Ale (APA)",0.054,NA,12,50,"SweetWater Brewing Company","Atlanta"," GA"
2567,"Flying Mouse 8","American Porter",0.04,NA,12,51,"Flying Mouse Brewery","Troutville"," VA"
2566,"Flying Mouse 4","American IPA",0.07,70,12,51,"Flying Mouse Brewery","Troutville"," VA"
2565,"Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale","Quadrupel (Quad)",0.128,NA,19.2,52,"Upslope Brewing Company","Boulder"," CO"
2564,"Lee Hill Series Vol. 4 - Manhattan Style Rye Ale","Rye Beer",0.104,NA,19.2,52,"Upslope Brewing Company","Boulder"," CO"
2563,"Lee Hill Series Vol. 2 - Wild Saison","American Wild Ale",0.068,24,19.2,52,"Upslope Brewing Company","Boulder"," CO"
2562,"Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout","American Double / Imperial Stout",0.099,51,19.2,52,"Upslope Brewing Company","Boulder"," CO"
2561,"Lee Hill Series Vol. 1 - Barrel Aged Brown Ale","American Brown Ale",0.076,NA,19.2,52,"Upslope Brewing Company","Boulder"," CO"
2560,"Blood Orange Saison","Saison / Farmhouse Ale",0.06,NA,12,52,"Upslope Brewing Company","Boulder"," CO"
1932,"Thai Style White IPA","American White IPA",0.065,33,12,52,"Upslope Brewing Company","Boulder"," CO"
1853,"Ferus Fluxus Wild Belgian Pale Ale","American Wild Ale",0.075,30,19.2,52,"Upslope Brewing Company","Boulder"," CO"
1315,"Upslope Imperial India Pale Ale","American Double / Imperial IPA",0.099,90,19.2,52,"Upslope Brewing Company","Boulder"," CO"
907,"Upslope Christmas Ale","Winter Warmer",0.082,NA,16,52,"Upslope Brewing Company","Boulder"," CO"
906,"Upslope Pumpkin Ale","Pumpkin Ale",0.077,NA,16,52,"Upslope Brewing Company","Boulder"," CO"
683,"Upslope Belgian Style Pale Ale","Belgian Pale Ale",0.075,30,12,52,"Upslope Brewing Company","Boulder"," CO"
614,"Upslope Foreign Style Stout","Foreign / Export Stout",0.069,NA,12,52,"Upslope Brewing Company","Boulder"," CO"
466,"Top Rope Mexican-style Craft Lager","Vienna Lager",0.048,15,12,52,"Upslope Brewing Company","Boulder"," CO"
444,"Upslope Craft Lager","Vienna Lager",0.048,22,12,52,"Upslope Brewing Company","Boulder"," CO"
345,"Upslope Brown Ale","English Brown Ale",0.067,NA,12,52,"Upslope Brewing Company","Boulder"," CO"
80,"Upslope Pale Ale","American Pale Ale (APA)",0.058,NA,12,52,"Upslope Brewing Company","Boulder"," CO"
79,"Upslope India Pale Ale","American IPA",0.072,NA,12,52,"Upslope Brewing Company","Boulder"," CO"
2559,"Blood of the Unicorn","American Amber / Red Ale",0.065,NA,16,53,"Pipeworks Brewing Company","Chicago"," IL"
2558,"Moar","English India Pale Ale (IPA)",0.044,44,12,54,"Bent Brewstillery","Roseville"," MN"
2557,"Uber Lupin Schwarz IPA","American Double / Imperial IPA",0.083,NA,16,54,"Bent Brewstillery","Roseville"," MN"
2556,"Nordic Blonde","American Blonde Ale",0.057,27,12,54,"Bent Brewstillery","Roseville"," MN"
2554,"Moped Traveler","American Pale Ale (APA)",0.055,NA,16,55,"Flesk Brewing Company","Lombard"," IL"
2553,"Mazzie","American Pale Ale (APA)",0.054,45,12,56,"Pollyanna Brewing Company","Lemont"," IL"
2552,"Painted Turtle","American Pale Ale (APA)",0.045,NA,12,57,"BuckleDown Brewing","Lyons"," IL"
2550,"Weissenheimer","Hefeweizen",0.052,16,12,58,"Destihl Brewery","Bloomington"," IL"
2505,"Abbey's Single (2015- )","Abbey Single Ale",0.049,22,12,58,"Destihl Brewery","Bloomington"," IL"
2025,"Vertex IPA","American IPA",0.063,76,12,58,"Destihl Brewery","Bloomington"," IL"
2021,"Here Gose Nothin'","Gose",0.05,12,12,58,"Destihl Brewery","Bloomington"," IL"
2015,"Strawberry Blonde","Fruit / Vegetable Beer",0.05,NA,12,58,"Destihl Brewery","Bloomington"," IL"
1888,"Hoperation Overload","American Double / Imperial IPA",0.096,85,12,58,"Destihl Brewery","Bloomington"," IL"
1887,"Abbey's Single Ale (Current)","Abbey Single Ale",0.049,22,12,58,"Destihl Brewery","Bloomington"," IL"
2549,"Make It So","Extra Special / Strong Bitter (ESB)",0.053,40,12,59,"Summit Brewing Company","St. Paul"," MN"
2473,"Hopvale Organic Ale","American Pale Ale (APA)",0.047,55,16,59,"Summit Brewing Company","St. Paul"," MN"
2415,"Unchained #18 Hop Silo","American Double / Imperial IPA",0.083,100,16,59,"Summit Brewing Company","St. Paul"," MN"
2547,"Beach Cruiser","Hefeweizen",0.045,NA,12,60,"Latitude 42 Brewing Company","Portage"," MI"
2493,"I.P. Eh!","American IPA",0.068,NA,12,60,"Latitude 42 Brewing Company","Portage"," MI"
2492,"Schoolhouse Honey","American Amber / Red Ale",0.05,NA,12,60,"Latitude 42 Brewing Company","Portage"," MI"
2491,"10 Degrees of Separation","English Brown Ale",0.055,NA,12,60,"Latitude 42 Brewing Company","Portage"," MI"
2545,"Passion Fruit Prussia","Berliner Weissbier",0.035,11,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2544,"Send Help","American Blonde Ale",0.045,18,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2324,"Cast Iron Oatmeal Brown","American Brown Ale",0.055,NA,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2288,"Reprise Centennial Red","American Amber / Red Ale",0.06,NA,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2287,"Alter Ego","American Black Ale",0.055,NA,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2286,"Divided Sky","American IPA",0.065,NA,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2285,"Resurrected","American IPA",0.065,NA,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
1870,"Contact High","American Pale Wheat Ale",0.05,28,12,61,"4 Hands Brewing Company","Saint Louis"," MO"
2543,"Todd the Axe Man","American IPA",0.072,NA,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
2409,"Doomtree","Extra Special / Strong Bitter (ESB)",0.057,NA,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
1739,"BLAKKR","American Black Ale",0.099,85,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
1112,"Overrated! West Coast Style IPA","American IPA",0.073,69,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
329,"WET","American IPA",0.075,90,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
19,"Bitter Brewer","English Bitter",0.04,37,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
18,"SurlyFest","Rye Beer",0.055,34,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
17,"Coffee Bender","American Brown Ale",0.051,45,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
16,"Bender","American Brown Ale",0.051,45,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
15,"Abrasive Ale","American Double / Imperial IPA",0.097,120,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
14,"Hell","Keller Bier / Zwickel Bier",0.051,20,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
13,"CynicAle","Saison / Farmhouse Ale",0.067,33,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
12,"Furious","American IPA",0.062,99,16,62,"Surly Brewing Company","Brooklyn Center"," MN"
2540,"Citra Ass Down","American IPA",0.082,68,16,63,"Against The Grain Brewery","Louisville"," KY"
2539,"The Brown Note","American Brown Ale",0.05,20,16,63,"Against The Grain Brewery","Louisville"," KY"
2538,"Neomexicanus Native","American Pale Ale (APA)",0.06,46,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
2355,"Old Soul","Belgian Strong Pale Ale",0.075,25,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
1689,"Snowcat Coffee Stout","American Stout",0.059,NA,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
1163,"WinterWonderGrass Festival Ale","American Amber / Red Ale",NA,NA,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
940,"Boohai Red Ale","American Amber / Red Ale",NA,NA,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
685,"Lava Lake Wit","Witbier",0.052,15,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
613,"Mountain Livin' Pale Ale","American Pale Ale (APA)",0.06,NA,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
356,"Crazy Mountain Amber Ale","American Amber / Red Ale",0.052,25,12,64,"Crazy Mountain Brewing Company","Edwards"," CO"
2537,"Monkey Dancing On A Razor Blade","Belgian IPA",0.085,NA,24,65,"SlapShot Brewing Company","Chicago"," IL"
2536,"Tripel Deke","Tripel",0.082,NA,24,65,"SlapShot Brewing Company","Chicago"," IL"
