"Brewery_id","Brew_name","Beer_ID","Beer_name","ABV","IBU","Style","Ounces","City","State"
199,"Hop Valley Brewing Company",1390,"Double D Blonde (2013)",0.049,20,"American Blonde Ale",12,"Springfield"," OR"
199,"Hop Valley Brewing Company",1354,"541 American Lager",0.048,13,"American Pale Lager",12,"Springfield"," OR"
199,"Hop Valley Brewing Company",1353,"Alphadelic IPA",0.065,90,"American IPA",12,"Springfield"," OR"
199,"Hop Valley Brewing Company",499,"Alphadelic IPA (2011)",0.065,90,"American IPA",12,"Springfield"," OR"
199,"Hop Valley Brewing Company",498,"Double D Blonde (2011)",0.049,20,"American Blonde Ale",12,"Springfield"," OR"
200,"Worthy Brewing Company",2194,"Worthy IPA",0.069,69,"American IPA",12,"Bend"," OR"
200,"Worthy Brewing Company",1514,"Easy Day Kolsch",0.045,25,"Kölsch",12,"Bend"," OR"
200,"Worthy Brewing Company",1513,"Lights Out Vanilla Cream Extra Stout",0.077,30,"American Double / Imperial IPA",12,"Bend"," OR"
200,"Worthy Brewing Company",1512,"Worthy IPA (2013)",0.069,69,"American IPA",12,"Bend"," OR"
200,"Worthy Brewing Company",1511,"Worthy Pale",0.06,50,"American Pale Ale (APA)",12,"Bend"," OR"
202,"Fearless Brewing Company",2191,"Loki Red Ale",0.075,53,"American Amber / Red Ale",16,"Estacada"," OR"
202,"Fearless Brewing Company",895,"Loki Red Ale (2013)",0.075,53,"American Amber / Red Ale",16,"Estacada"," OR"
203,"Upland Brewing Company",2190,"Campside Session IPA",0.045,50,"American IPA",16,"Bloomington"," IN"
203,"Upland Brewing Company",1951,"Upland Wheat Ale",0.045,15,"Witbier",16,"Bloomington"," IN"
204,"Mehana Brewing Co.",2186,"Tsunami IPA",0.072,75,"American IPA",19.2,"Hilo"," HI"
204,"Mehana Brewing Co.",2185,"Tsunami IPA",0.072,75,"American IPA",12,"Hilo"," HI"
204,"Mehana Brewing Co.",2184,"Humpback Blonde Ale",0.042,22,"American Blonde Ale",12,"Hilo"," HI"
204,"Mehana Brewing Co.",2178,"Hawaiian Crow Porter",0.052,27,"American Porter",12,"Hilo"," HI"
204,"Mehana Brewing Co.",2177,"Volcano Red Ale",0.052,23,"American Amber / Red Ale",12,"Hilo"," HI"
204,"Mehana Brewing Co.",2176,"Mauna Kea Pale Ale",0.054,42,"American Pale Ale (APA)",12,"Hilo"," HI"
206,"People's Brewing Company",2175,"Mound Builder IPA",0.065,77,"American IPA",12,"Lafayette"," IN"
206,"People's Brewing Company",2168,"Amazon Princess IPA",0.062,62,"American IPA",12,"Lafayette"," IN"
207,"Fort George Brewery",318,"Vortex IPA",0.074,97,"American IPA",16,"Astoria"," OR"
208,"Branchline Brewing Company",2167,"Evil Owl",0.052,40,"American Amber / Red Ale",12,"San Antonio"," TX"
209,"Kalona Brewing Company",2162,"Lewbricator Wheat Dopplebock ",0.075,24,"Doppelbock",12,"Kalona"," IA"
210,"Modern Times Beer",2159,"City of the Sun",0.075,85,"American IPA",16,"San Diego"," CA"
210,"Modern Times Beer",2157,"Booming Rollers",0.068,75,"American IPA",16,"San Diego"," CA"
210,"Modern Times Beer",2156,"Oneida",0.052,50,"American Pale Ale (APA)",16,"San Diego"," CA"
210,"Modern Times Beer",2154,"Aurora ",0.067,75,"American Amber / Red Ale",16,"San Diego"," CA"
210,"Modern Times Beer",1495,"Lomaland",0.055,30,"Saison / Farmhouse Ale",16,"San Diego"," CA"
210,"Modern Times Beer",1494,"Fortunate Islands",0.047,46,"American Pale Wheat Ale",16,"San Diego"," CA"
210,"Modern Times Beer",1493,"Black House",0.058,40,"American Stout",16,"San Diego"," CA"
210,"Modern Times Beer",1492,"Blazing World",0.065,115,"American Amber / Red Ale",16,"San Diego"," CA"
212,"Wisconsin Brewing Company",2148,"#002 American I.P.A.",0.071,60,"American IPA",12,"Verona"," WI"
212,"Wisconsin Brewing Company",2146,"#004 Session I.P.A.",0.048,38,"American IPA",12,"Verona"," WI"
214,"Grapevine Craft Brewery",2129,"Monarch Classic American Wheat",0.043,21,"American Pale Wheat Ale",12,"Farmers Branch"," TX"
214,"Grapevine Craft Brewery",2127,"Sir William's English Brown Ale",0.049,21,"English Brown Ale",12,"Farmers Branch"," TX"
214,"Grapevine Craft Brewery",2126,"Lakefire Rye Pale Ale",0.055,35,"American Pale Ale (APA)",12,"Farmers Branch"," TX"
215,"Buffalo Bayou Brewing Company",2125,"1836",0.06,40,"American Blonde Ale",12,"Houston"," TX"
215,"Buffalo Bayou Brewing Company",2124,"Summer's Wit",0.06,20,"Witbier",12,"Houston"," TX"
215,"Buffalo Bayou Brewing Company",2123,"More Cowbell",0.09,118,"American Double / Imperial IPA",16,"Houston"," TX"
216,"Texian Brewing Co.",2119,"First Stand",0.055,35,"Saison / Farmhouse Ale",12,"Richmond"," TX"
216,"Texian Brewing Co.",2118,"Battle LIne",0.063,23,"American Brown Ale",12,"Richmond"," TX"
216,"Texian Brewing Co.",2117,"Broken Bridge",0.056,12,"Dunkelweizen",12,"Richmond"," TX"
216,"Texian Brewing Co.",2116,"Brutus",0.071,69,"English India Pale Ale (IPA)",12,"Richmond"," TX"
218,"Forgotten Boardwalk",2111,"What the Butler Saw",0.05,18,"Witbier",12,"Cherry Hill"," NJ"
218,"Forgotten Boardwalk",2110,"1916 Shore Shiver",0.069,65,"American IPA",12,"Cherry Hill"," NJ"
219,"Laughing Dog Brewing Company",2108,"Laughing Dog Cream Ale",0.05,12,"Cream Ale",12,"Ponderay"," ID"
219,"Laughing Dog Brewing Company",1397,"Two-One Niner",0.048,9,"American Pilsner",12,"Ponderay"," ID"
219,"Laughing Dog Brewing Company",1396,"Laughing Dog IPA",0.064,66,"American IPA",12,"Ponderay"," ID"
220,"Bozeman Brewing Company",2107,"Plum St. Porter",0.06,52,"American Porter",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",1573,"Plum St. Porter",0.057,52,"American Porter",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",1289,"Bozone HopZone IPA",0.07,80,"American IPA",12,"Bozeman"," MT"
220,"Bozeman Brewing Company",1288,"Bozone Hefe Weizen",0.06,25,"Hefeweizen",12,"Bozeman"," MT"
221,"Big Choice Brewing",2104,"Aprè Shred",0.081,17,"American Strong Ale",16,"Broomfield"," CO"
221,"Big Choice Brewing",1762,"Hemlock Double IPA",0.095,104,"American Double / Imperial IPA",12,"Broomfield"," CO"
221,"Big Choice Brewing",1067,"Disconnected Red",0.067,85,"American Amber / Red Ale",16,"Broomfield"," CO"
222,"Big Storm Brewing Company",2096,"Arcus IPA",0.069,81,"American IPA",12,"Odessa"," FL"
222,"Big Storm Brewing Company",2095,"Wavemaker",0.058,38,"American Amber / Red Ale",12,"Odessa"," FL"
223,"Carton Brewing Company",2094,"Epitome",0.099,100,"American Black Ale",16,"Atlantic Highlands"," NJ"
223,"Carton Brewing Company",1941,"Monkey Chased the Weasel",0.039,9,"Berliner Weissbier",16,"Atlantic Highlands"," NJ"
223,"Carton Brewing Company",1940,"077XX",0.078,80,"American Double / Imperial IPA",16,"Atlantic Highlands"," NJ"
223,"Carton Brewing Company",1439,"Boat Beer",0.042,35,"American IPA",12,"Atlantic Highlands"," NJ"
224,"Midnight Sun Brewing Company",2093,"Pleasure Town",0.063,61,"American IPA",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",1814,"Pleasure Town IPA",0.063,61,"American IPA",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",587,"Snowshoe White Ale",0.048,12,"Witbier",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",586,"Kodiak Brown Ale",0.05,24,"American Brown Ale",12,"Anchorage"," AK"
224,"Midnight Sun Brewing Company",434,"Sockeye Red IPA",0.057,70,"American IPA",12,"Anchorage"," AK"
225,"Fat Head's Brewery",2089,"Trail Head",0.063,55,"American Pale Ale (APA)",12,"Middleburg Heights"," OH"
225,"Fat Head's Brewery",2088,"Hop Stalker Fresh Hop IPA",0.07,80,"American IPA",16,"Middleburg Heights"," OH"
226,"Refuge Brewery",2087,"Blood Orange Wit",0.05,16,"Witbier",16,"Temecula"," CA"
227,"Chatham Brewing",2080,"8 Barrel",0.08,69,"American Strong Ale",16,"Chatham"," NY"
227,"Chatham Brewing",2079,"Oktoberfest",0.055,40,"Märzen / Oktoberfest",16,"Chatham"," NY"
228,"DC Brau Brewing Company",1809,"The Tradition",0.05,15,"American Blonde Ale",12,"Washington"," DC"
228,"DC Brau Brewing Company",1263,"El Hefe Speaks",0.053,11,"Hefeweizen",12,"Washington"," DC"
228,"DC Brau Brewing Company",851,"On the Wings of Armageddon",0.092,115,"American Double / Imperial IPA",12,"Washington"," DC"
228,"DC Brau Brewing Company",186,"The Corruption",0.065,80,"American IPA",12,"Washington"," DC"
229,"Geneva Lake Brewing Company",2077,"No Wake IPA",0.072,50,"American IPA",12,"Lake Geneva"," WI"
229,"Geneva Lake Brewing Company",2076,"Boathouse Blonde",0.049,15,"American Blonde Ale",12,"Lake Geneva"," WI"
229,"Geneva Lake Brewing Company",2075,"Cedar Point",0.05,26,"American Amber / Red Ale",12,"Lake Geneva"," WI"
231,"Cape Ann Brewing Company",2068,"Imperial Pumpkin Stout",0.099,43,"Pumpkin Ale",16,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2067,"Dead-Eye DIPA",0.09,130,"American Double / Imperial IPA",16,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2066,"Fisherman's IPA",0.055,64,"American IPA",12,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2065,"Fisherman's Pils",0.054,35,"German Pilsener",12,"Gloucester"," MA"
231,"Cape Ann Brewing Company",2064,"Fisherman's Brew",0.055,30,"American Amber / Red Ale",12,"Gloucester"," MA"
232,"Borderlands Brewing Company",2062,"Noche Dulce",0.071,16,"American Porter",16,"Tucson"," AZ"
234,"Joseph James Brewing Company",2060,"Weize Guy",0.05,15,"Hefeweizen",12,"Henderson"," NV"
234,"Joseph James Brewing Company",469,"Fox Tail Gluten Free Ale",0.05,50,"American Pale Ale (APA)",12,"Henderson"," NV"
234,"Joseph James Brewing Company",468,"Hop Box Imperial IPA",0.093,90,"American Double / Imperial IPA",12,"Henderson"," NV"
234,"Joseph James Brewing Company",467,"Joseph James American Lager",0.052,15,"American Adjunct Lager",12,"Henderson"," NV"
235,"Harpoon Brewery",2059,"UFO Gingerland",0.052,15,"Herbed / Spiced Beer",12,"Boston"," MA"
235,"Harpoon Brewery",1653,"The Long Thaw White IPA",0.062,45,"American White IPA",12,"Boston"," MA"
235,"Harpoon Brewery",1380,"Harpoon Summer Beer",0.05,28,"Kölsch",12,"Boston"," MA"
235,"Harpoon Brewery",1379,"Harpoon IPA",0.059,42,"American IPA",12,"Boston"," MA"
235,"Harpoon Brewery",1340,"UFO Pumpkin",0.059,20,"Pumpkin Ale",12,"Boston"," MA"
235,"Harpoon Brewery",1313,"Harpoon Octoberfest",0.055,30,"Märzen / Oktoberfest",12,"Boston"," MA"
235,"Harpoon Brewery",770,"Harpoon IPA (2012)",0.059,42,"American IPA",12,"Boston"," MA"
235,"Harpoon Brewery",769,"Harpoon Summer Beer (2012)",0.05,28,"Kölsch",12,"Boston"," MA"
235,"Harpoon Brewery",610,"UFO White",0.048,10,"American Pale Wheat Ale",12,"Boston"," MA"
235,"Harpoon Brewery",192,"Harpoon Summer Beer (2010)",0.05,28,"Kölsch",12,"Boston"," MA"
235,"Harpoon Brewery",126,"Harpoon IPA (2010)",0.059,42,"American IPA",12,"Boston"," MA"
237,"Champion Brewing Company",2056,"Black Me Stout",0.06,45,"American Stout",12,"Charlottesville"," VA"
237,"Champion Brewing Company",2055,"Killer Kolsch",0.05,22,"Kölsch",12,"Charlottesville"," VA"
237,"Champion Brewing Company",1933,"Missile IPA",0.07,65,"American IPA",12,"Charlottesville"," VA"
238,"Devil's Backbone Brewing Company",2051,"Bravo Four Point",0.044,45,"American Pale Ale (APA)",12,"Lexington"," VA"
238,"Devil's Backbone Brewing Company",1201,"Striped Bass Pale Ale",0.052,26,"American Pale Ale (APA)",12,"Lexington"," VA"
239,"Newburgh Brewing Company",2050,"Cream Ale",0.042,35,"Cream Ale",12,"Newburgh"," NY"
240,"Wiseacre Brewing Company",1470,"Ananda India Pale Ale",0.062,61,"American IPA",12,"Memphis"," TN"
240,"Wiseacre Brewing Company",1469,"Tiny Bomb",0.045,23,"American Pilsner",12,"Memphis"," TN"
241,"Golden Road Brewing",2045,"Might As Well IPL",0.072,75,"American Pale Lager",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1960,"Saison Pamplemousse",0.058,35,"Saison / Farmhouse Ale",12,"Los Angeles"," CA"
241,"Golden Road Brewing",1777,"2020 IPA",0.074,74,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1698,"Wolf Among Weeds IPA",0.08,70,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1641,"Better Weather IPA",0.094,92,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1490,"Point the Way IPA",0.059,60,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1489,"Golden Road Hefeweizen",0.046,15,"Hefeweizen",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1399,"Heal the Bay IPA",0.068,65,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",1296,"Point the Way IPA",0.059,60,"American IPA",12,"Los Angeles"," CA"
241,"Golden Road Brewing",991,"Get Up Offa That Brown",0.055,20,"American Brown Ale",16,"Los Angeles"," CA"
241,"Golden Road Brewing",750,"Burning Bush Smoked IPA",0.08,70,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",749,"Wolf Among Weeds IPA (2012)",0.08,70,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",549,"Point the Way IPA (2012)",0.059,60,"American IPA",16,"Los Angeles"," CA"
241,"Golden Road Brewing",548,"Golden Road Hefeweizen (2012)",0.046,15,"Hefeweizen",16,"Los Angeles"," CA"
242,"New Republic Brewing Company",2043,"Skylight",0.056,20,"Dunkelweizen",12,"College Station"," TX"
242,"New Republic Brewing Company",2042,"Kadigan",0.056,30,"American Blonde Ale",12,"College Station"," TX"
242,"New Republic Brewing Company",2041,"Dammit Jim!",0.052,50,"American Amber / Red Ale",12,"College Station"," TX"
243,"Infamous Brewing Company",2038,"Infamous IPA",0.07,75,"American IPA",12,"Austin"," TX"
243,"Infamous Brewing Company",1774,"Hijack",0.055,20,"Cream Ale",12,"Austin"," TX"
245,"Lift Bridge Brewing Company",2036,"Getaway",0.052,30,"German Pilsener",16,"Stillwater"," MN"
245,"Lift Bridge Brewing Company",1168,"Farm Girl Saison",0.06,30,"Saison / Farmhouse Ale",16,"Stillwater"," MN"
246,"Lucky Town Brewing Company",2033,"Pub Ale",0.038,18,"English Dark Mild Ale",12,"Jackson"," MS"
246,"Lucky Town Brewing Company",2032,"Ballistic Blonde",0.051,31,"Belgian Pale Ale",12,"Jackson"," MS"
247,"Quest Brewing Company",2031,"Golden Fleece",0.045,35,"Belgian Pale Ale",12,"Greenville"," SC"
247,"Quest Brewing Company",2030,"Smoking Mirror",0.055,30,"American Porter",12,"Greenville"," SC"
248,"Creature Comforts",2029,"Tropicalia",0.065,65,"American IPA",12,"Athens"," GA"
249,"Half Full Brewery",2026,"Pursuit",0.07,40,"American IPA",12,"Stamford"," CT"
249,"Half Full Brewery",1361,"Half Full Bright Ale",0.052,18,"American Blonde Ale",12,"Stamford"," CT"
251,"Chapman's Brewing",2018,"Ale Cider",0.065,8,"Fruit / Vegetable Beer",16,"Angola"," IN"
251,"Chapman's Brewing",2017,"Pail Ale",0.055,30,"American Pale Ale (APA)",16,"Angola"," IN"
252,"Barrio Brewing Company",2005,"Barrio Blanco",0.06,60,"American IPA",12,"Tucson"," AZ"
253,"Santa Cruz Mountain Brewing",2002,"Giant DIPA",0.089,88,"American Double / Imperial IPA",16,"Santa Cruz"," CA"
254,"Frankenmuth Brewery",1556,"Batch 69 IPA",0.069,69,"American IPA",12,"Frankenmuth"," MI"
254,"Frankenmuth Brewery",1208,"Twisted Helles Summer Lager",0.055,18,"Munich Helles Lager",12,"Frankenmuth"," MI"
257,"Finch's Beer Company",1664,"Sobek & Set",0.08,80,"American Black Ale",16,"Chicago"," IL"
257,"Finch's Beer Company",1662,"Wet Hot American Wheat Ale",0.05,22,"American Pale Wheat Ale",16,"Chicago"," IL"
257,"Finch's Beer Company",935,"Fascist Pig Ale",0.08,72,"American Amber / Red Ale",16,"Chicago"," IL"
258,"South Austin Brewery",1972,"LuckenBock",0.07,18,"Bock",16,"South Austin"," TX"
258,"South Austin Brewery",1971,"Texas Pale Ale (TPA)",0.055,40,"American IPA",16,"South Austin"," TX"
258,"South Austin Brewery",1969,"Kol' Beer",0.05,22,"Kölsch",16,"South Austin"," TX"
259,"Bauhaus Brew Labs",1966,"Wagon Party",0.054,55,"California Common / Steam Beer",12,"Minneapolis"," MN"
259,"Bauhaus Brew Labs",1965,"Sky-Five",0.067,70,"American IPA",12,"Minneapolis"," MN"
259,"Bauhaus Brew Labs",1964,"Stargrazer",0.05,28,"Schwarzbier",12,"Minneapolis"," MN"
259,"Bauhaus Brew Labs",1963,"Wonderstuff",0.054,48,"German Pilsener",12,"Minneapolis"," MN"
260,"Ozark Beer Company",1961,"Ozark American Pale Ale",0.04,39,"American Pale Ale (APA)",12,"Rogers"," AR"
262,"Otter Creek Brewing",1946,"Overgrown American Pale Ale",0.055,55,"American Pale Ale (APA)",12,"Waterbury"," VT"
265,"Ska Brewing Company",1521,"Modus Hoperandi",0.068,65,"American IPA",12,"Durango"," CO"
265,"Ska Brewing Company",1297,"Estival Cream Stout",0.058,15,"American Stout",12,"Durango"," CO"
265,"Ska Brewing Company",386,"Mexican Logger",0.042,18,"American Pale Lager",12,"Durango"," CO"
265,"Ska Brewing Company",68,"ESB Special Ale",0.057,58,"Extra Special / Strong Bitter (ESB)",12,"Durango"," CO"
265,"Ska Brewing Company",67,"Modus Hoperandi",0.068,65,"American IPA",12,"Durango"," CO"
266,"Tractor Brewing Company",1938,"Almanac IPA",0.062,72,"American IPA",12,"Albuquerque"," NM"
266,"Tractor Brewing Company",1936,"Farmer's Tan Red Ale",0.06,30,"American Amber / Red Ale",12,"Albuquerque"," NM"
267,"Peak Organic Brewing Company",1930,"Summer Session Ale",0.05,61,"American Pale Wheat Ale",12,"Portland"," ME"
268,"Cape Cod Beer",1928,"Cape Cod Red",0.055,35,"American Amber / Red Ale",16,"Hyannis"," MA"
268,"Cape Cod Beer",1927,"Beach Blonde",0.049,10,"American Blonde Ale",16,"Hyannis"," MA"
269,"Long Trail Brewing Company",1926,"Long Trail IPA",0.059,42,"English India Pale Ale (IPA)",12,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",1924,"Long Trail Ale",0.046,30,"American Amber / Red Ale",12,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",1090,"Double Bag",0.072,33,"Altbier",16,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",574,"Blackbeary Wheat",0.04,8,"Fruit / Vegetable Beer",12,"Bridgewater Corners"," VT"
269,"Long Trail Brewing Company",573,"Long Trail Ale (1)",0.046,30,"Altbier",12,"Bridgewater Corners"," VT"
270,"Great Raft Brewing Company",1923,"Commotion APA",0.052,49,"American Pale Ale (APA)",12,"Shreveport"," LA"
271,"Alaskan Brewing Company",1921,"Freeride APA",0.053,40,"American Pale Ale (APA)",12,"Juneau"," AK"
271,"Alaskan Brewing Company",1920,"Alaskan Amber",0.053,18,"Altbier",12,"Juneau"," AK"
273,"The Alchemist",1111,"Heady Topper",0.08,120,"American Double / Imperial IPA",16,"Waterbury"," VT"
273,"The Alchemist",379,"Heady Topper",0.08,120,"American Double / Imperial IPA",16,"Waterbury"," VT"
274,"Three Notch'd Brewing Company",1913,"Hydraulion Red",0.053,22,"Irish Red Ale",12,"Charlottesville"," VA"
274,"Three Notch'd Brewing Company",1912,"40 Mile IPA",0.06,50,"American IPA",12,"Charlottesville"," VA"
276,"Otter Creek Brewing",1908,"Fresh Slice White IPA",0.055,45,"American White IPA",12,"Middlebury"," VT"
277,"Montauk Brewing Company",1907,"Montauk Summer Ale",0.056,28,"American Blonde Ale",12,"Montauk"," NY"
277,"Montauk Brewing Company",1906,"Driftwood Ale",0.06,49,"Extra Special / Strong Bitter (ESB)",12,"Montauk"," NY"
278,"Indeed Brewing Company",1903,"Let It Ride IPA",0.068,90,"American IPA",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",1691,"Stir Crazy Winter Ale",0.065,22,"Winter Warmer",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",1555,"Sweet Yamma Jamma Ale",0.05,10,"Fruit / Vegetable Beer",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",1115,"Shenanigans Summer Ale",0.046,27,"American Pale Wheat Ale",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",729,"Midnight Ryder",0.065,80,"American Black Ale",12,"Minneapolis"," MN"
278,"Indeed Brewing Company",728,"Day Tripper Pale Ale",0.054,45,"American Pale Ale (APA)",12,"Minneapolis"," MN"
279,"Berkshire Brewing Company",1900,"Lost Sailor IPA",0.055,40,"English India Pale Ale (IPA)",12,"South Deerfield"," MA"
279,"Berkshire Brewing Company",1317,"Steel Rail Extra Pale Ale",0.053,20,"American Pale Ale (APA)",12,"South Deerfield"," MA"
281,"Headlands Brewing Company",1895,"Groupe G",0.076,65,"Belgian IPA",16,"Mill Valley"," CA"
281,"Headlands Brewing Company",1894,"Pt. Bonita Rustic Lager",0.062,40,"American Pale Lager",16,"Mill Valley"," CA"
281,"Headlands Brewing Company",1893,"Hill 88 Double IPA",0.088,77,"American Double / Imperial IPA",16,"Mill Valley"," CA"
282,"Bolero Snort Brewery",1891,"Longhop IPA",0.042,30,"American IPA",16,"Ridgefield Park"," NJ"
282,"Bolero Snort Brewery",1890,"Lucky Buck",0.04,34,"Irish Dry Stout",16,"Ridgefield Park"," NJ"
284,"Defiance Brewing Company",1886,"Thrasher Session India Pale Ale",0.045,44,"American IPA",12,"Hays"," KS"
284,"Defiance Brewing Company",1885,"Gutch English Style Mild Ale",0.05,16,"English Pale Mild Ale",12,"Hays"," KS"
285,"Milwaukee Brewing Company",1884,"Hop Freak",0.087,80,"American Double / Imperial IPA",16,"Milwaukee"," WI"
285,"Milwaukee Brewing Company",1272,"Louie's Demise Amber Ale",0.051,24,"American Amber / Red Ale",16,"Milwaukee"," WI"
285,"Milwaukee Brewing Company",1080,"Hop Happy",0.075,51,"American IPA",16,"Milwaukee"," WI"
285,"Milwaukee Brewing Company",932,"Booyah Farmhouse Ale",0.065,20,"Saison / Farmhouse Ale",16,"Milwaukee"," WI"
285,"Milwaukee Brewing Company",172,"Flaming Damsel Lager (2010)",0.048,18,"Vienna Lager",16,"Milwaukee"," WI"
285,"Milwaukee Brewing Company",171,"Louie’s Demise Immort-Ale (2010)",0.051,24,"American Amber / Red Ale",16,"Milwaukee"," WI"
286,"Catawba Island Brewing",1882,"Whitecap Wit",0.048,16,"Witbier",16,"Port Clinton"," OH"
286,"Catawba Island Brewing",1881,"Seiche Scottish Ale",0.078,16,"Scottish Ale",16,"Port Clinton"," OH"
287,"Back Forty Beer Company",1875,"Naked Pig Pale Ale",0.06,43,"American Pale Ale (APA)",12,"Gadsden"," AL"
288,"Four Corners Brewing Company",1874,"El Chingon IPA",0.076,73,"American IPA",12,"Dallas"," TX"
288,"Four Corners Brewing Company",1873,"Block Party Robust Porter",0.057,40,"American Porter",12,"Dallas"," TX"
288,"Four Corners Brewing Company",1872,"Local Buzz",0.052,20,"American Blonde Ale",12,"Dallas"," TX"
289,"Saint Archer Brewery",1868,"Saint Archer White Ale",0.05,15,"Witbier",12,"San Diego"," CA"
289,"Saint Archer Brewery",1867,"Saint Archer IPA",0.068,66,"American IPA",12,"San Diego"," CA"
289,"Saint Archer Brewery",1865,"Saint Archer Pale Ale",0.052,40,"American Pale Ale (APA)",12,"San Diego"," CA"
289,"Saint Archer Brewery",1864,"Saint Archer Blonde",0.048,22,"Kölsch",12,"San Diego"," CA"
291,"Hale's Ales",1857,"Supergoose IPA",0.069,67,"American IPA",12,"Seattle"," WA"
292,"Tommyknocker Brewery",1856,"IPA & a Half",0.073,87,"American IPA",12,"Idaho Springs"," CO"
292,"Tommyknocker Brewery",736,"Ornery Amber Lager (2003)",0.055,33,"Vienna Lager",12,"Idaho Springs"," CO"
293,"Baxter Brewing Company",1778,"On the Count of 3 (2015)",0.07,42,"Hefeweizen",16,"Lewiston"," ME"
293,"Baxter Brewing Company",533,"Amber Road",0.055,35,"American Amber / Red Ale",12,"Lewiston"," ME"
293,"Baxter Brewing Company",183,"Pamola Xtra Pale Ale",0.049,28,"American Pale Ale (APA)",12,"Lewiston"," ME"
293,"Baxter Brewing Company",182,"Stowaway IPA",0.069,69,"American IPA",12,"Lewiston"," ME"
295,"Black Shirt Brewing Company",1850,"American India Red Ale",0.071,83,"American Strong Ale",12,"Denver"," CO"
295,"Black Shirt Brewing Company",1849,"American Red Porter",0.071,45,"American Porter",12,"Denver"," CO"
295,"Black Shirt Brewing Company",1848,"American Red Saison",0.078,34,"Saison / Farmhouse Ale",12,"Denver"," CO"
295,"Black Shirt Brewing Company",1847,"Colorado Red Ale",0.066,44,"American Amber / Red Ale",12,"Denver"," CO"
296,"Wachusett Brewing Company",1846,"Wachusett Light IPA",0.04,37,"American IPA",12,"Westminster"," MA"
296,"Wachusett Brewing Company",1845,"Green Monsta IPA",0.06,55,"American IPA",12,"Westminster"," MA"
296,"Wachusett Brewing Company",1844,"Wachusett IPA",0.056,50,"American IPA",12,"Westminster"," MA"
296,"Wachusett Brewing Company",1418,"Larry Imperial IPA",0.085,85,"American Double / Imperial IPA",12,"Westminster"," MA"
296,"Wachusett Brewing Company",1030,"Country Pale Ale",0.051,17,"English Pale Ale",12,"Westminster"," MA"
296,"Wachusett Brewing Company",1029,"Wachusett Light IPA (2013)",0.04,37,"American IPA",12,"Westminster"," MA"
296,"Wachusett Brewing Company",908,"Pumpkan",0.052,20,"Pumpkin Ale",12,"Westminster"," MA"
296,"Wachusett Brewing Company",619,"Wachusett Blueberry Ale",0.045,10,"Fruit / Vegetable Beer",12,"Westminster"," MA"
296,"Wachusett Brewing Company",618,"Green Monsta IPA",0.06,55,"American IPA",12,"Westminster"," MA"
297,"Widmer Brothers Brewing Company",1838,"Hefe Lemon",0.049,30,"Radler",12,"Portland"," OR"
297,"Widmer Brothers Brewing Company",1837,"Hefe Black",0.049,30,"Hefeweizen",12,"Portland"," OR"
297,"Widmer Brothers Brewing Company",1836,"Widmer Brothers Hefeweizen",0.049,30,"Hefeweizen",12,"Portland"," OR"
298,"Hop Farm Brewing Company",1835,"Provision",0.042,25,"Saison / Farmhouse Ale",12,"Pittsburgh"," PA"
298,"Hop Farm Brewing Company",1834,"One Nut Brown",0.047,28,"American Brown Ale",12,"Pittsburgh"," PA"
298,"Hop Farm Brewing Company",1833,"Hop Farm IPA",0.058,45,"American IPA",12,"Pittsburgh"," PA"
299,"Liquid Hero Brewery",1832,"Adam's Stout",0.058,40,"American Stout",12,"York"," PA"
299,"Liquid Hero Brewery",1688,"American Hero",0.057,42,"American Amber / Red Ale",12,"York"," PA"
299,"Liquid Hero Brewery",1687,"Schweet Ale",0.052,20,"Fruit / Vegetable Beer",12,"York"," PA"
299,"Liquid Hero Brewery",1686,"Irregardless IPA",0.065,75,"American IPA",12,"York"," PA"
300,"Matt Brewing Company",1831,"Our Legacy IPA",0.065,60,"American IPA",12,"Utica"," NY"
300,"Matt Brewing Company",1135,"Our Legacy IPA",0.065,60,"American IPA",16,"Utica"," NY"
